requirement_id,source,source_file,source_locator,requirement,implementation_path,test_or_evidence_path,required_matrix,status,satisfied_by_prior_commit
"PLAN-L0078","PLAN","docs\implementation-plan.md","line 78; section Phase 3: Failure capture","X3.5 | Emergency writer production path | F0.5, R2.5 | Async-signal-safe audit and full fault corpus | L","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0079","PLAN","docs\implementation-plan.md","line 79; section Phase 3: Failure capture","X3.6 | Crash dispatch/coexistence state machine | X3.3-X3.5 | Exactly one valid primary/fallback result; explicit conflict mode | L","android/tracebox-core/HandlerCoordination.kt","evidence/phase3/review-fix-host-validation.json; android/tracebox-core tests","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0080","PLAN","docs\implementation-plan.md","line 80; section Phase 3: Failure capture","X3.7 | JVM uncaught exception capture | C1.2, R2.5 | Bounded stacks, no message by default, exact handler chaining | M","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0081","PLAN","docs\implementation-plan.md","line 81; section Phase 3: Failure capture","X3.8 | Rust panic/fault integration | C1.5, X3.6 | Result, unwind, abort, JNI/C boundary tests | M","See implementation ledger and architecture module map","evidence/phase3/review-fix-host-validation.json; cargo workspace tests","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0082","PLAN","docs\implementation-plan.md","line 82; section Phase 3: Failure capture","X3.9 | Live ANR watchdog | F0.6, X3.3, R2.1, R2.5 | Adaptive heartbeat, suppression, bounded candidate capture, on-demand raw snapshot lifecycle, target-pause and timeout gates | L","android/tracebox-anr-exit/AnrWatchdog.kt; android/tracebox-anr-exit/AnrStateMachine.kt","evidence/phase3/review-fix-host-validation.json; android/tracebox-anr-exit tests","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0083","PLAN","docs\implementation-plan.md","line 83; section Phase 3: Failure capture","X3.10 | Exit reconciliation | C1.6, R2.4-R2.5, R2.8, X3.6-X3.9 | Capture-time policy token gates raw import; full rescans use installation-lifetime exact source tombstones and crash-safe import; tombstone exhaustion disables raw import rather than evicting | L","android/tracebox-anr-exit/ExitReconciliation.kt","evidence/phase3/review-fix-host-validation.json; android/tracebox-anr-exit tests","HOST_UNIT_STATIC; applicable Android endpoint","IN_PROGRESS",""
"PLAN-L0091","PLAN","docs\implementation-plan.md","line 91; section Phase 4: Package and user workflow","P4.1 | Snapshot selection and transformation | X3.2, R2.4-R2.5, R2.8, X3.10 | Freeze cutoffs/policy, strip internal identities, reject raw artifacts matching known ID encodings, assign package-local IDs, transform/redact, enforce staging quota, materialize entry blobs | XL","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0092","PLAN","docs\implementation-plan.md","line 92; section Phase 4: Package and user workflow","P4.2 | Deterministic CBOR manifest | P4.1 | Manifest derived from exact entry blobs; cross-language canonical golden vectors | L","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0093","PLAN","docs\implementation-plan.md","line 93; section Phase 4: Package and user workflow","P4.3 | Constrained deterministic ZIP materialization | P4.1-P4.2 | Final plaintext `.tbdiag` bytes and digest; all v1 bounds and malicious corpus pass | L","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_FUZZ_SMOKE; nightly/certification duration per frozen protocol","NOT_STARTED",""
"PLAN-L0094","PLAN","docs\implementation-plan.md","line 94; section Phase 4: Package and user workflow","P4.4 | Disclosure UI and approval | P4.3 | Tracebox-owned activity decodes exact package and creates opaque digest-bound approval | L","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0095","PLAN","docs\implementation-plan.md","line 95; section Phase 4: Package and user workflow","P4.5 | FileProvider and Sharesheet | P4.4 | Narrow read-only grant; chooser and observable handoff states recorded | M","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0096","PLAN","docs\implementation-plan.md","line 96; section Phase 4: Package and user workflow","P4.6 | SAF save | P4.4 | Internal finalization, cancellable background copy, partial warning | M","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0097","PLAN","docs\implementation-plan.md","line 97; section Phase 4: Package and user workflow","P4.7 | Final receipt integration | P4.5-P4.6 | Accurate generation, save, handoff, cancellation, and unknown-delivery outcomes | M","android/tracebox-export/; android/tracebox-export-ui/; rust/tbdiag-format/","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0103","PLAN","docs\implementation-plan.md","line 103; section Phase 5: Tooling and certification","T5.1 | Bounded Rust parser/validator | P4.2-P4.3 | Fuzzed streaming parser and malicious corpus | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_FUZZ_SMOKE; nightly/certification duration per frozen protocol","NOT_STARTED",""
"PLAN-L0104","PLAN","docs\implementation-plan.md","line 104; section Phase 5: Tooling and certification","T5.2 | Gradle build/symbol plugin | C1.6 | R8, ELF, schema, provenance, manifest and dependency checks | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0105","PLAN","docs\implementation-plan.md","line 105; section Phase 5: Tooling and certification","T5.3 | Offline retrace/symbolication | T5.1-T5.2 | Exact identity matching; mixed Rust/C++ stacks | L","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0106","PLAN","docs\implementation-plan.md","line 106; section Phase 5: Tooling and certification","T5.4 | No-network conformance | All foundation modules | Static, manifest, native and runtime proof | L","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_STATIC; API30_API37_RUNTIME; blocked-egress controls","NOT_STARTED",""
"PLAN-L0107","PLAN","docs\implementation-plan.md","line 107; section Phase 5: Tooling and certification","T5.5 | Performance/battery qualification | R2.x-X3.x-P4.x | Device baselines and invariant checks | L","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0108","PLAN","docs\implementation-plan.md","line 108; section Phase 5: Tooling and certification","T5.6 | Foundation release certification | All previous | Full declared platform matrix passes | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","API30_31_32_33_34_35_36_37_X86_64; available ARM64; 4K/16K; required build types","NOT_STARTED",""
"PLAN-L0114","PLAN","docs\implementation-plan.md","line 114; section Phase 6: Gated extensions","E6.1 | C1/C2 segment AEAD | Stable storage | Keystore reliability, nonce, migration, fail-closed matrix | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0115","PLAN","docs\implementation-plan.md","line 115; section Phase 6: Gated extensions","E6.2 | Age X25519 | Stable package | CCTV, age/rage interop, fuzzing, Android qualification, review | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_FUZZ_SMOKE; nightly/certification duration per frozen protocol","NOT_STARTED",""
"PLAN-L0116","PLAN","docs\implementation-plan.md","line 116; section Phase 6: Gated extensions","E6.3 | Metrics and traces | Stable schema/performance | Cardinality, privacy, priority, and overhead proofs | XL","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0122","PLAN","docs\implementation-plan.md","line 122; section 4. Parallel execution lanes","**Schema lane:** C1.1-C1.6.","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0123","PLAN","docs\implementation-plan.md","line 123; section 4. Parallel execution lanes","**Native lane:** X3.1-X3.5 prototypes hardened against the frozen ABI.","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0124","PLAN","docs\implementation-plan.md","line 124; section 4. Parallel execution lanes","**Runtime lane:** R2.1-R2.7.","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0125","PLAN","docs\implementation-plan.md","line 125; section 4. Parallel execution lanes","**Tooling lane:** initial Rust parser and symbol-catalog scaffolding.","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0126","PLAN","docs\implementation-plan.md","line 126; section 4. Parallel execution lanes","**QA lane:** device farm, crash lab, performance harness, and network observation fixtures.","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_STATIC; API30_API37_RUNTIME; blocked-egress controls","NOT_STARTED",""
"PLAN-L0130","PLAN","docs\implementation-plan.md","line 130; section 5. Required test applications","## 5. Required test applications","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0134","PLAN","docs\implementation-plan.md","line 134; section 5. Required test applications","`no-internet` | Prove merged manifest and runtime remain offline","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_STATIC; API30_API37_RUNTIME; blocked-egress controls","NOT_STARTED",""
"PLAN-L0135","PLAN","docs\implementation-plan.md","line 135; section 5. Required test applications","`host-with-internet` | Prove Tracebox does not use host networking capability","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_STATIC; API30_API37_RUNTIME; blocked-egress controls","NOT_STARTED",""
"PLAN-L0136","PLAN","docs\implementation-plan.md","line 136; section 5. Required test applications","`multiprocess` | Writers, handler clients, quotas, and reconciliation","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0137","PLAN","docs\implementation-plan.md","line 137; section 5. Required test applications","`crash-lab` | Managed, C++, Rust, recursive, OOM, stack overflow","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0138","PLAN","docs\implementation-plan.md","line 138; section 5. Required test applications","`handler-conflict` | Exclusive, chaining, and disable-on-conflict","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
"PLAN-L0139","PLAN","docs\implementation-plan.md","line 139; section 5. Required test applications","`anr-lab` | Deadlock, busy loop, binder wait, starvation, lifecycle states","See implementation ledger and architecture module map","evidence/; module tests; conformance/","HOST_UNIT_STATIC; applicable Android endpoint","NOT_STARTED",""
